amount,bin,device_id,geo,label
417.63865564150746,111111,device_3951,"(24.93540885204498, 67.02543182656777)",0.0
466.0820246494987,111111,device_1183,"(24.931696675008173, 67.03245689940228)",0.0
348.2911288407553,123456,device_315,"(25.054963482523604, 66.97585553274594)",0.0
31.661698775262966,654321,device_4267,"(25.037239331486223, 66.96977976606118)",0.0
141.20063160652293,654321,device_487,"(25.005466842137793, 66.92850648799923)",0.0
359.640338517839,123456,device_4740,"(24.982208193782988, 67.07144797662028)",0.0
300.0517559535794,111111,device_3463,"(24.99213089745605, 67.0257098029111)",0.0
6.131963471910322,123456,device_3710,"(24.953108204772427, 67.03301066045253)",0.0
66.04621189158951,123456,device_5167,"(24.956326245469576, 67.03360111629513)",0.0
49.225772309588386,654321,device_4169,"(24.993631507030535, 66.9201221210243)",0.0
354.67406195934797,654321,device_3312,"(25.089576500799915, 67.0488668661871)",0.0
112.1153634824194,123456,device_3933,"(24.971561740726653, 67.04411046443147)",0.0
411.22947713951254,123456,device_2088,"(25.04750161480835, 66.93948126231327)",0.0
82.30427911363341,111111,device_353,"(25.010795193526313, 66.99398346436125)",0.0
313.2947562962055,111111,device_6171,"(25.025327471750092, 66.98899129418938)",0.0
436.01999972950864,654321,device_1322,"(25.042074895310947, 66.985114542689)",0.0
42.05388981425388,111111,device_3558,"(24.998773944129663, 66.94025009009523)",0.0
36.88145194090635,654321,device_6860,"(24.996381403131384, 66.96275512167986)",0.0
178.62292896184962,654321,device_4866,"(24.94799557564724, 67.08513163564484)",0.0
174.29694867854317,123456,device_6459,"(24.979828628011706, 66.95692333115852)",0.0
266.053594472515,111111,device_1414,"(24.86142904207176, 66.9471613766096)",0.0
126.83426587026945,654321,device_4974,"(25.00559500730547, 67.02343127777353)",0.0
462.3962537731897,123456,device_5121,"(24.96893397267324, 66.8877717459214)",0.0
32.568073238516725,654321,device_7951,"(24.997419660879235, 67.00516432880038)",0.0
411.09364234609427,654321,device_3358,"(25.016503441868423, 66.96152799194222)",0.0
374.0570807079493,654321,device_742,"(25.025943844193193, 67.06142337545178)",0.0
267.2676708167123,111111,device_1507,"(25.064115747824424, 66.9012060700061)",0.0
206.06033362270483,654321,device_5837,"(25.005778444508884, 66.96200353791252)",0.0
85.77062201931692,123456,device_3332,"(24.990052259657205, 67.07285684057098)",0.0
397.2731463044039,654321,device_6641,"(25.080836768324158, 66.97316411291513)",0.0
202.74058388017968,123456,device_2689,"(25.005346946994422, 67.02160090287222)",0.0
418.7226942874955,654321,device_3424,"(24.993054374532587, 67.00528700962583)",0.0
10.576946134705286,123456,device_1746,"(24.95145585639281, 66.9834539124876)",0.0
313.30409794140394,111111,device_349,"(24.987444157029895, 67.02164754593832)",0.0
275.2152384116135,654321,device_1699,"(24.93540450002062, 66.90125388112241)",0.0
56.19119583770726,111111,device_4741,"(25.045803754904846, 66.98616903378257)",0.0
275.7795691590456,111111,device_4984,"(24.98069886788554, 66.97921479008865)",0.0
346.3332259668327,123456,device_4456,"(24.93751293410667, 66.98396009157211)",0.0
23.95531836885462,654321,device_334,"(24.96502244184069, 66.9368269871963)",0.0
158.7618963833985,123456,device_1420,"(24.959671880010735, 66.94859887357049)",0.0
480.223020536443,111111,device_5982,"(24.929281143719205, 67.051237630583)",0.0
434.9782465409653,111111,device_5606,"(24.93900236577916, 67.00744763657147)",0.0
178.06801599189845,654321,device_7524,"(24.93045575978428, 67.01442443282009)",0.0
490.3889324481313,111111,device_2498,"(25.00495274386477, 67.09073925414053)",0.0
125.87120618413307,111111,device_319,"(24.95034582735814, 66.962325668795)",0.0
354.5831893381448,111111,device_5822,"(24.973248619188592, 66.98669397680509)",0.0
114.26229119628898,111111,device_4927,"(24.97938735623584, 67.09850847718536)",0.0
284.4046700457621,123456,device_1017,"(24.978402408504202, 67.03761207039013)",0.0
376.98258321913875,111111,device_4190,"(24.97756216640105, 66.95719420812952)",0.0
149.73503438383207,123456,device_4794,"(25.067327223163854, 66.9594234125765)",0.0
10.53893112045225,123456,device_2516,"(24.967667515705056, 66.98382830329889)",0.0
169.2660812073103,654321,device_3254,"(25.01930167217239, 66.96356872410013)",0.0
493.6507885281573,123456,device_518,"(25.09184585031396, 67.01394532003192)",0.0
61.06869660326138,654321,device_5816,"(24.986516001913774, 67.0362211123954)",0.0
5.5101960705667965,123456,device_2818,"(24.952822645175853, 67.00893304163648)",0.0
337.47249327631226,123456,device_5746,"(25.02106445108993, 66.99945174486196)",0.0
89.37822902411742,111111,device_239,"(24.978028743710684, 66.96775398060649)",0.0
141.98789096755934,111111,device_7766,"(25.03418338920696, 66.94403335496403)",0.0
462.2737014928887,654321,device_1022,"(24.941057865537623, 67.02572137275114)",0.0
332.34210180573353,654321,device_6370,"(24.956835321600117, 67.03619822332877)",0.0
496.0756840998128,111111,device_4765,"(24.95123259815515, 66.97699680553391)",0.0
71.45833270505527,111111,device_4847,"(25.12038259129284, 67.01361590992866)",0.0
307.9944996772744,111111,device_1729,"(24.992262049485042, 66.94060167963188)",0.0
354.6636041737452,111111,device_1649,"(25.047149294331323, 67.06807956951636)",0.0
155.58414174534053,654321,device_2997,"(25.110483998738104, 66.98999403789044)",0.0
249.08647307812515,654321,device_7475,"(24.987165703003708, 66.93735014752292)",0.0
5.945437050085667,111111,device_4756,"(24.94218079051914, 66.9992359772685)",0.0
94.92786768475375,111111,device_5633,"(24.953116970987573, 66.96459557581348)",0.0
131.4051759248065,111111,device_4498,"(24.996304463906775, 66.98034927834307)",0.0
353.0873454592685,654321,device_2388,"(24.945621616426187, 67.01949063062422)",0.0
387.165948209348,123456,device_2260,"(24.92020522876929, 66.96766008964171)",0.0
192.2244676076786,123456,device_4338,"(25.056655775417884, 66.89650758883239)",0.0
315.2121140343423,654321,device_5808,"(25.03625081016896, 67.0029290790669)",0.0
225.82152351973667,111111,device_538,"(24.99834750556347, 66.95451241631429)",0.0
120.909262601733,654321,device_4166,"(24.957625791199284, 67.04349334134285)",0.0
59.41644119737533,111111,device_429,"(25.052889128448744, 66.97174487948509)",0.0
472.941583787222,111111,device_7357,"(25.09053186446072, 67.0354075271177)",0.0
38.85580072622329,111111,device_586,"(24.90011559282572, 66.97962937906694)",0.0
90.49864913433125,654321,device_3464,"(25.009708643907555, 66.946162606794)",0.0
170.66218864388617,123456,device_5003,"(24.92719010759731, 67.01055965072663)",0.0
8.998050071106437,111111,device_5133,"(24.980273924579492, 66.95686171306637)",0.0
331.85057465785053,123456,device_4556,"(24.92634740558699, 66.95712501671692)",0.0
372.4766417509393,654321,device_6667,"(25.03068552464623, 67.03052355007148)",0.0
301.9039178189295,654321,device_7952,"(25.035040500954647, 66.98826568924511)",0.0
492.0710491992124,123456,device_2124,"(24.94654526378938, 66.96883266982701)",0.0
124.65840901054652,123456,device_6612,"(25.020129600068742, 67.06453267566854)",0.0
272.1987298629242,123456,device_6688,"(25.014251175932483, 66.95342973577121)",0.0
271.09378535989737,123456,device_4391,"(24.980176309329273, 67.02412375382876)",0.0
454.5044223607143,654321,device_5152,"(25.060948421586573, 67.03499490854347)",0.0
438.09057807091625,111111,device_6143,"(25.073180519674928, 67.0113187448258)",0.0
322.9640693464873,111111,device_4595,"(24.94712904376858, 66.91567158967686)",0.0
408.483120296317,111111,device_737,"(24.990407710809396, 67.04584760375295)",0.0
475.15539172684964,111111,device_7950,"(25.04734523475441, 66.97703128706114)",0.0
103.4611364146931,111111,device_3050,"(25.052417411261505, 67.04118021907578)",0.0
286.5696234564586,111111,device_6660,"(25.008648890675996, 67.00335347500068)",0.0
383.82695617663234,654321,device_1056,"(24.969639556520356, 67.04923660819136)",0.0
390.48223210668704,654321,device_1562,"(24.931910106812683, 67.01233857857292)",0.0
135.60505614697783,111111,device_1412,"(25.068809947122748, 67.01476501753675)",0.0
249.56684183047315,123456,device_4217,"(25.06103915533717, 67.00994187575252)",0.0
1.6409283378739055,654321,device_7582,"(24.935402920718616, 66.97957452005652)",0.0
124.05521385403429,654321,device_2728,"(25.070210978407545, 67.00615223465164)",0.0
189.9729744349985,654321,device_6234,"(24.918549955607045, 67.01277126471031)",0.0
110.38777969166411,123456,device_1323,"(24.934050815001726, 66.9918528742813)",0.0
492.7765424943538,111111,device_7719,"(25.16336100881259, 67.00700402571078)",0.0
286.37686370701795,654321,device_7119,"(25.037364027787394, 66.98124377438963)",0.0
185.08790614531642,123456,device_625,"(24.996813692482363, 67.1081046597551)",0.0
466.6632656074601,654321,device_6137,"(25.001292802343656, 67.03092548010741)",0.0
435.52778899671847,123456,device_7472,"(25.019887957210624, 66.9737554652563)",0.0
58.53524407918562,123456,device_7804,"(25.037866334105285, 66.97515637787585)",0.0
79.06208429287194,654321,device_318,"(24.982782632316475, 67.0069496253427)",0.0
438.99695302644983,111111,device_5259,"(24.993292451862843, 67.0715479406942)",0.0
253.4729959597309,123456,device_2855,"(24.96005071203943, 66.9644438228444)",0.0
288.91382459642324,111111,device_4287,"(25.012033234292865, 66.95213008445431)",0.0
84.25744052458325,654321,device_5728,"(24.918425152207643, 67.04706866463229)",0.0
267.24366234323617,654321,device_7006,"(25.054337131125475, 67.02549307995994)",0.0
94.67348044043378,654321,device_3377,"(25.022824413524305, 67.04692357896468)",0.0
26.933670542084734,123456,device_1302,"(24.945426383084968, 66.98707145162287)",0.0
441.5354088483615,654321,device_7672,"(25.034795160974532, 67.07499226053625)",0.0
310.8368433659711,654321,device_1193,"(25.008768493842368, 66.89157110006965)",0.0
47.743709146218144,654321,device_222,"(24.99449721321052, 67.00691349999995)",0.0
237.6328941120744,654321,device_1025,"(25.019721093947243, 66.98946120993766)",0.0
82.86773054440225,654321,device_6762,"(24.996750897742643, 66.97621211827955)",0.0
108.24140588116153,111111,device_3350,"(24.95022213757897, 67.05225984217459)",0.0
82.64448586499985,111111,device_5744,"(25.019310064997082, 66.99607955152827)",0.0
333.9389562598963,654321,device_3567,"(25.018410494288734, 67.04170103557361)",0.0
218.35607409165357,123456,device_1479,"(25.024403857625995, 67.03607289813934)",0.0
143.66748783034092,111111,device_1850,"(25.087918035609846, 66.85080336292816)",0.0
111.3835114679815,654321,device_1010,"(25.11240834805029, 66.98088403273455)",0.0
432.7825836955473,123456,device_2995,"(24.9572212222744, 67.01537029167396)",0.0
183.81455980355216,111111,device_23,"(25.03509711294002, 67.0389092437772)",0.0
145.02664606688762,111111,device_696,"(24.864729818375245, 67.03278809494594)",0.0
334.0082303621476,111111,device_7634,"(24.988321097748894, 66.95118904116711)",0.0
169.40104581077296,123456,device_6252,"(25.030822484873617, 66.99443701827823)",0.0
10.681221563489501,654321,device_6854,"(24.940545837076776, 67.04511958699305)",0.0
161.2599141653408,123456,device_3303,"(25.01469226853058, 66.93499468988152)",0.0
44.142296052956006,123456,device_6753,"(25.039913224731546, 67.05298890285535)",0.0
421.1248498291125,123456,device_1979,"(25.053258294951497, 66.96160650969989)",0.0
26.580466128823087,111111,device_4951,"(24.974313561351558, 66.93444130236722)",0.0
148.97125506253997,654321,device_1803,"(25.030257163997767, 66.97231492925188)",0.0
271.805345495966,111111,device_65,"(25.092205977584054, 67.03315502428988)",0.0
344.0309936094928,111111,device_7384,"(24.98050141458391, 67.05948416139458)",0.0
428.9077732682099,654321,device_4766,"(25.03308129033181, 67.05784772711907)",0.0
244.05418961746543,111111,device_7049,"(24.92145432121765, 66.91642295567638)",0.0
111.76410880454178,111111,device_879,"(24.989593813214487, 66.96529787518296)",0.0
69.27249682856174,111111,device_997,"(24.947570435286185, 66.98282957782946)",0.0
361.34947449249705,123456,device_2473,"(25.025117136422185, 67.0254696616242)",0.0
242.6080646629758,123456,device_7083,"(25.01714077883165, 66.91099349404449)",0.0
124.48402763534004,123456,device_6340,"(24.942994556990485, 66.96119589083322)",0.0
407.1711644835034,123456,device_1728,"(25.026737266119387, 66.99374526078377)",0.0
254.19855742018663,123456,device_2310,"(25.041710961746226, 67.03714961716543)",0.0
445.2201146067234,654321,device_7153,"(24.892448999073146, 67.06572317794988)",0.0
398.9819912179569,111111,device_1261,"(25.089657256715206, 67.0130211230562)",0.0
3.6691453584171994,123456,device_7722,"(24.919892037097036, 67.00081828065862)",0.0
385.8502939425558,111111,device_6978,"(24.984237481843856, 67.04684269817513)",0.0
164.04452847299038,123456,device_3193,"(25.061523864250915, 67.04211695031722)",0.0
374.3437721123743,111111,device_3404,"(24.980831850033393, 66.99474233763523)",0.0
232.23211339351846,123456,device_7744,"(25.019516535191674, 67.04914978267549)",0.0
120.44554833468112,654321,device_6654,"(24.97532431854785, 66.96425229968082)",0.0
434.1602883636177,654321,device_1672,"(25.018538567350426, 67.02920085042294)",0.0
211.49226109087687,123456,device_2318,"(25.106889247024597, 66.93676464779602)",0.0
357.84738488862706,111111,device_4967,"(24.903549924617828, 66.98892360201545)",0.0
423.1147983991883,123456,device_2542,"(24.982868162438386, 66.96403599284356)",0.0
259.64649652950465,654321,device_263,"(24.960818821897114, 67.08421887260609)",0.0
447.486231519235,654321,device_7593,"(24.972803347622477, 67.0555745006277)",0.0
160.0574989631029,111111,device_1042,"(24.982682348817008, 67.0498722079837)",0.0
234.861660355069,123456,device_457,"(25.04118798073879, 67.0672174541713)",0.0
16.44693966875242,111111,device_2418,"(24.944501968214624, 67.05837247903085)",0.0
61.932847091003374,123456,device_1417,"(24.902797528518537, 67.02234136451833)",0.0
474.5091928761688,123456,device_7319,"(24.98587757492199, 67.04726148054127)",0.0
230.51103369568742,111111,device_6538,"(24.94912071094354, 66.92701598600402)",0.0
463.1708401474592,111111,device_2820,"(25.042990954482725, 67.03790034184168)",0.0
25.453317840665502,123456,device_5639,"(25.030747009085502, 67.05994261291241)",0.0
4.183142659888748,654321,device_3912,"(24.990567448953808, 67.02285748024306)",0.0
463.2649207583133,111111,device_2515,"(24.99192737826161, 67.05435903955374)",0.0
246.7663292156131,111111,device_233,"(24.91984103820644, 67.05971287021998)",0.0
41.49344008958334,654321,device_3127,"(25.057910228873855, 67.01144125488139)",0.0
498.3449556894052,654321,device_7700,"(25.024272906995435, 67.08003223332443)",0.0
401.7634113791867,111111,device_7903,"(24.913960812117793, 66.9714082218098)",0.0
147.4509227808527,654321,device_2303,"(25.082595106242405, 66.97928814899083)",0.0
69.92452127698337,123456,device_4568,"(25.04567905408047, 66.97988859064951)",0.0
171.18288854248115,111111,device_7776,"(24.965286790105566, 66.90222952406064)",0.0
408.9074045371046,111111,device_1669,"(24.920883688837172, 66.92858296212252)",0.0
116.50613166888375,123456,device_3954,"(24.971705216865722, 66.88556038082267)",0.0
318.56879522062644,654321,device_101,"(24.924821342520886, 66.90547757715984)",0.0
7.627320525831461,111111,device_5990,"(24.94125453994057, 66.97848843772998)",0.0
124.30451377106307,111111,device_1320,"(24.90439389935531, 67.09662089062046)",0.0
66.02867605755416,654321,device_6669,"(24.91619484230437, 67.0226019085527)",0.0
60.81281829950772,654321,device_132,"(25.010075456409954, 67.01767324606345)",0.0
301.1753857706122,123456,device_2941,"(24.934708538691417, 67.00172896407646)",0.0
498.71404658772354,123456,device_7598,"(24.909528973659416, 67.00111762560864)",0.0
117.24677790206324,654321,device_1046,"(24.9293447405102, 67.02608220915788)",0.0
215.4070083142188,123456,device_4525,"(25.07095020981256, 67.04672473970274)",0.0
484.0430638508236,111111,device_6839,"(25.0396324734874, 66.98975663515048)",0.0
172.02273178852568,111111,device_4140,"(25.000834475282062, 66.9828442866381)",0.0
450.1115385756076,654321,device_1559,"(24.96302661117217, 67.04464614881458)",0.0
54.19252831375213,654321,device_982,"(24.999616759347127, 67.08218156776734)",0.0
453.27083816227326,654321,device_453,"(25.055808440959545, 67.01766786572281)",0.0
340.6109633664649,654321,device_7916,"(24.997424833977668, 67.00109879818662)",0.0
3.8735715885626636,111111,device_1483,"(24.98022468849354, 66.97854872240198)",0.0
484.3001285182462,654321,device_3055,"(24.88499579852451, 66.98283186389826)",0.0
113.78846991018386,111111,device_2574,"(24.97045007656143, 67.10757950253121)",0.0
238.94259998882907,654321,device_4306,"(24.963708264999298, 66.9614857159261)",0.0
453.14939006411606,111111,device_2571,"(24.927497422924255, 67.01037484357231)",0.0
346.2400901722614,111111,device_7837,"(24.911579560359964, 66.95416734841938)",0.0
303.3924866682417,123456,device_4087,"(25.000037754553894, 67.08217220541009)",0.0
190.93102344481346,654321,device_1670,"(24.96114865250659, 67.04723492318588)",0.0
203.82489625808404,123456,device_5962,"(24.946109081742456, 67.06610128342857)",0.0
283.1425539365165,111111,device_5171,"(25.011016118549282, 67.11561416945804)",0.0
289.61507158619816,111111,device_1595,"(25.0830864565153, 66.95680574277223)",0.0
283.3079059690218,111111,device_7216,"(24.937892401547924, 67.05523677330275)",0.0
142.0999630729892,111111,device_5199,"(24.924932797278338, 67.01931880154126)",0.0
327.49198361015596,123456,device_2114,"(25.051933775654824, 66.9473866512103)",0.0
434.13179635564984,123456,device_5542,"(24.932177371634097, 67.01839918563286)",0.0
255.41715076567837,111111,device_3660,"(24.953623552957367, 66.98379984054532)",0.0
19.299042039837943,111111,device_1402,"(25.066013343001647, 66.94677438167926)",0.0
119.19840892826655,111111,device_1561,"(24.98484918704141, 66.98787134248504)",0.0
354.2659655238933,111111,device_7445,"(25.048100384579854, 67.01417831737137)",0.0
451.6222758981552,654321,device_7724,"(25.086557529043223, 66.98483413273162)",0.0
111.66796647483966,123456,device_6498,"(25.04309269300521, 66.98821409175034)",0.0
479.01498410314264,111111,device_4353,"(24.927361206102297, 66.87761317530948)",0.0
49.738384889185554,123456,device_37,"(24.924643598854242, 67.01851165841732)",0.0
180.35248958857773,123456,device_6323,"(25.023496944002645, 67.01330879028522)",0.0
264.3110556446258,111111,device_3441,"(25.014692082309193, 66.9762516051891)",0.0
299.58038466458163,123456,device_2227,"(24.954484390742866, 67.0192140394664)",0.0
43.81134816484525,123456,device_7089,"(25.051541591578907, 66.99178326807265)",0.0
402.3828326547126,111111,device_7116,"(25.104945773973412, 66.98238172445366)",0.0
247.4132061880074,654321,device_2628,"(25.117147337123004, 67.02931647615388)",0.0
481.73382267256164,654321,device_2020,"(24.950448457293664, 66.93798703663798)",0.0
124.56818989264791,111111,device_5403,"(24.8837156119907, 66.96635420763214)",0.0
493.18861154913685,111111,device_7802,"(24.978776885186225, 66.97440599270583)",0.0
49.38586981174695,654321,device_4427,"(25.010482692261988, 67.01205372849934)",0.0
247.404002585831,123456,device_95,"(24.96997336842235, 66.98660423904039)",0.0
332.0816822192263,654321,device_6257,"(25.026959724082126, 66.98720600726645)",0.0
251.8889374814936,111111,device_6547,"(25.024056752658442, 67.0285391577393)",0.0
473.7665710318368,654321,device_7228,"(25.037371316003203, 66.98367848674474)",0.0
105.92781277302882,111111,device_6922,"(24.9917206249262, 67.04106860420133)",0.0
436.59997210232774,654321,device_1002,"(24.979524026561126, 66.9920605860215)",0.0
54.30367548903131,654321,device_6068,"(25.051669307756935, 66.99252656884151)",0.0
188.06041918232833,111111,device_465,"(25.012663147295886, 67.05235375308845)",0.0
369.01312280676444,123456,device_828,"(24.94579357161781, 67.01570455156002)",0.0
310.1750793924605,111111,device_1922,"(25.00096650973039, 67.03735690938943)",0.0
22.53679606333748,654321,device_472,"(25.060875552917615, 66.99684225013462)",0.0
227.52545769088204,111111,device_6590,"(25.06300562733764, 67.02109633257596)",0.0
385.8411828299114,123456,device_7183,"(24.998642940150496, 66.98513482029477)",0.0
389.2345963291819,111111,device_3375,"(24.975690132863637, 67.01334622851496)",0.0
193.16376657236071,654321,device_251,"(25.007609989065806, 67.0256197983537)",0.0
256.92449641032863,654321,device_4714,"(24.99990230005663, 66.93657219002792)",0.0
174.56335136908993,123456,device_5446,"(25.01630566144699, 67.0255235828105)",0.0
228.1548543918188,654321,device_1263,"(25.041048639610114, 67.00579691519411)",0.0
475.7938643782168,111111,device_3128,"(24.990536862332682, 67.0015173762358)",0.0
363.8542420603291,111111,device_6517,"(24.976016102941845, 66.88867937607223)",0.0
431.91021373475803,111111,device_2487,"(24.913310646172807, 66.93323874858551)",0.0
81.331231412,111111,device_6734,"(24.952021390632478, 66.9579158890795)",0.0
46.60435167955643,654321,device_3113,"(24.994490935137186, 67.0140454413218)",0.0
353.99110301643094,123456,device_3434,"(24.978808069710944, 67.00877209145965)",0.0
290.31662907264456,654321,device_5676,"(24.978628100918307, 66.97604632779064)",0.0
457.3597832604309,123456,device_3102,"(24.967143455422846, 66.97195976060857)",0.0
494.7361143515632,111111,device_3573,"(25.00886079769442, 67.00718405565678)",0.0
247.02203245424235,654321,device_6106,"(25.01025550343884, 67.1060504610135)",0.0
419.751017095169,654321,device_3666,"(25.0615193906551, 67.02808154020806)",0.0
24.436017420752467,111111,device_957,"(25.06431703573197, 67.01253889333645)",0.0
445.6789058049612,111111,device_5283,"(25.071241233446237, 66.98942165050892)",0.0
149.77702778200126,111111,device_6964,"(24.93977461443619, 67.0201913209487)",0.0
290.7688431925882,123456,device_3552,"(25.039109941061863, 66.9355391834398)",0.0
468.8031050271532,654321,device_6193,"(25.02398991619985, 67.00120648625038)",0.0
121.5878014887734,654321,device_5461,"(24.9635090725861, 66.95517772956798)",0.0
109.90869004466703,123456,device_1078,"(24.992031795670236, 66.98834245684482)",0.0
381.04818804903005,111111,device_157,"(25.036922095545663, 67.02307501169915)",0.0
203.8018517504353,123456,device_5144,"(25.07938776894146, 67.00878068540995)",0.0
328.73327225742275,654321,device_2087,"(24.958948403002616, 67.0038833111471)",0.0
271.65089353502896,654321,device_7729,"(25.069072818563697, 67.0047690913813)",0.0
196.83010860389507,123456,device_736,"(24.949678334641412, 67.06553833338845)",0.0
214.4587937341953,123456,device_1075,"(24.968815369341996, 67.0112578541132)",0.0
74.1606640227613,654321,device_5688,"(25.036891256172662, 67.00847532414865)",0.0
470.40440367389266,123456,device_6409,"(24.939913384012996, 66.95845598444738)",0.0
361.3133981631658,111111,device_1915,"(24.99538226369075, 67.03838356849205)",0.0
171.31800432907602,654321,device_4091,"(24.98952664425714, 67.00424857990406)",0.0
463.94838931441126,111111,device_1103,"(25.021732639870024, 67.07081359527419)",0.0
410.42330465565715,111111,device_4342,"(24.940454628467982, 67.02907990726028)",0.0
173.6215612809345,654321,device_1346,"(24.934748770718464, 67.03254675016265)",0.0
56.90741218185812,111111,device_676,"(25.055723626527396, 67.02940693748002)",0.0
179.02847468427638,123456,device_6366,"(24.950789663016867, 67.10522730084234)",0.0
412.8824163978501,654321,device_3396,"(25.040972874758623, 67.03378296761495)",0.0
27.302185136866058,123456,device_6329,"(24.96118063140533, 67.07557811455415)",0.0
304.2683090041086,123456,device_2664,"(25.0752821586794, 66.99463295167013)",0.0
454.86468803305706,123456,device_4936,"(24.981929034936897, 66.97466894157238)",0.0
446.8614757252656,111111,device_6664,"(24.829009241029397, 66.89014314236701)",0.0
175.06144645077018,654321,device_2550,"(24.976235859214384, 67.09967884630863)",0.0
319.9148156503585,654321,device_5559,"(24.985854598557637, 66.9867998114223)",0.0
69.11500302970751,123456,device_6946,"(24.94029416549902, 67.01690746913279)",0.0
437.32461782245707,111111,device_6099,"(24.9843776786677, 66.9469305754009)",0.0
489.4947305714763,654321,device_6012,"(24.99414073843723, 67.0222661046803)",0.0
364.08793771214465,123456,device_5038,"(25.05834933490125, 67.04591108305257)",0.0
155.84393257016922,111111,device_4828,"(24.93928758548717, 66.93888911517965)",0.0
318.5642837215201,111111,device_2328,"(25.02894674666971, 67.05836280813283)",0.0
272.58272909073514,111111,device_3133,"(25.06082889480589, 66.99338543984254)",0.0
102.7933072010843,123456,device_5260,"(24.964319544948122, 66.93428234278255)",0.0
343.60836683281076,111111,device_2333,"(24.939506699793593, 66.95008918740727)",0.0
44.806330292021826,123456,device_4539,"(25.023745124625215, 67.00449442787463)",0.0
379.8869609523183,654321,device_3527,"(25.017168195064833, 67.05482861664404)",0.0
465.94510599697537,654321,device_2304,"(24.910175074469134, 67.07113379657866)",0.0
249.2854756109742,111111,device_7067,"(24.986936175467463, 66.97551427085857)",0.0
298.8756664831731,123456,device_4523,"(25.006020624262884, 66.93146073750036)",0.0
